rt,coherent_direction,coherence,age,gender,resp_confidence,rt_confidence,condition,direction,coherence_level,trial,phase,sub,coh,cor,cj
0.392200000002049,0,0.2,19,V,4,0.733975000002654,speed,right,0.2,41,experimental,139,0.2,1,4
0.482179999999236,180,0.2,19,V,5,0.8411149999958,speed,left,0.2,42,experimental,139,0.2,1,5
0.414199999999255,180,0.2,19,V,4,0.844064999997616,speed,left,0.2,43,experimental,139,0.2,0,4
0.589310000003083,180,0.2,19,V,4,0.745545000005048,speed,left,0.2,44,experimental,139,0.2,0,4
0.476725000000326,180,0.2,19,V,4,0.795315000003204,speed,left,0.2,45,experimental,139,0.2,0,4
0.594259999998147,0,0.2,19,V,6,0.974524999997811,speed,right,0.2,46,experimental,139,0.2,1,6
0.396980000004871,180,0.2,19,V,5,1.003375,speed,left,0.2,47,experimental,139,0.2,0,5
0.597594999999274,0,0.2,19,V,4,0.792054999997839,speed,right,0.2,48,experimental,139,0.2,0,4
0.51355999999959,0,0.2,19,V,4,1.65083500000043,speed,right,0.2,49,experimental,139,0.2,1,4
0.869684999998193,180,0.2,19,V,3,1.84107000000216,speed,left,0.2,50,experimental,139,0.2,0,3
0.573794999996666,180,0.2,19,V,3,1.06254500000086,speed,left,0.2,51,experimental,139,0.2,0,3
0.595914999997709,180,0.2,19,V,3,1.12633499999344,speed,left,0.2,52,experimental,139,0.2,1,3
0.726360000000335,0,0.2,19,V,5,1.09882500000112,speed,right,0.2,53,experimental,139,0.2,0,5
0.741499999996275,0,0.2,19,V,3,1.62696500000264,speed,right,0.2,54,experimental,139,0.2,0,3
0.710449999998324,0,0.2,19,V,1,0.842084999996703,speed,right,0.2,55,experimental,139,0.2,0,1
0.617615000003018,180,0.2,19,V,1,0.967185000001453,speed,left,0.2,56,experimental,139,0.2,1,1
0.803935000003316,0,0.2,19,V,3,0.941184999996331,speed,right,0.2,57,experimental,139,0.2,1,3
1.32360499999765,180,0.2,19,V,2,0.704995000000112,speed,left,0.2,58,experimental,139,0.2,0,2
0.432710000000894,0,0.2,19,V,2,0.71427499999851,speed,right,0.2,59,experimental,139,0.2,1,2
0.426470000005793,180,0.2,19,V,1,0.948660000002012,speed,left,0.2,60,experimental,139,0.2,0,1
0.911830000004266,180,0.2,19,V,5,1.56751000000071,accuracy,left,0.2,1,experimental,139,0.2,0,5
0.766270000000019,0,0.2,19,V,5,0.82031000000285,accuracy,right,0.2,2,experimental,139,0.2,1,5
0.794519999995828,0,0.2,19,V,5,0.767274999998044,accuracy,right,0.2,3,experimental,139,0.2,1,5
0.997250000000466,0,0.2,19,V,4,0.585120000003837,accuracy,right,0.2,4,experimental,139,0.2,1,4
1.25695500000427,180,0.2,19,V,5,1.2531949999975,accuracy,left,0.2,5,experimental,139,0.2,0,5
1.20247999999952,0,0.2,19,V,3,0.700390000005253,accuracy,right,0.2,6,experimental,139,0.2,1,3
0.900340000000317,180,0.2,19,V,3,1.03614499999816,accuracy,left,0.2,7,experimental,139,0.2,0,3
0.911585000001825,0,0.2,19,V,2,1.12503000000305,accuracy,right,0.2,8,experimental,139,0.2,1,2
0.806490000003018,180,0.2,19,V,1,0.813105000000913,accuracy,left,0.2,9,experimental,139,0.2,0,1
1.81422499999451,180,0.2,19,V,3,1.8312650000006,accuracy,left,0.2,10,experimental,139,0.2,0,3
0.75054500000272,180,0.2,19,V,6,1.19242500000121,accuracy,left,0.2,11,experimental,139,0.2,0,6
0.845865000003017,0,0.2,19,V,5,0.881809999998659,accuracy,right,0.2,12,experimental,139,0.2,1,5
1.5951950000017,0,0.2,19,V,1,1.14641000000108,accuracy,right,0.2,13,experimental,139,0.2,1,1
1.49178000000399,0,0.2,19,V,5,2.42988499999791,accuracy,right,0.2,14,experimental,139,0.2,0,5
0.902475000002887,0,0.2,19,V,1,0.973930000000168,accuracy,right,0.2,15,experimental,139,0.2,1,1
1.56567000000365,180,0.2,19,V,2,1.3484850000022,accuracy,left,0.2,16,experimental,139,0.2,0,2
0.758984999992885,180,0.2,19,V,6,1.22026500000339,accuracy,left,0.2,17,experimental,139,0.2,0,6
0.717245000000112,0,0.2,19,V,6,1.03732499999739,accuracy,right,0.2,18,experimental,139,0.2,0,6
0.80844000000041,180,0.2,19,V,5,1.28791500000097,accuracy,left,0.2,19,experimental,139,0.2,0,5
0.685730000004638,180,0.2,19,V,4,1.11302499999898,accuracy,left,0.2,20,experimental,139,0.2,1,4
1.16127499999851,0,0.2,19,V,5,0.732380000001285,accuracy,right,0.2,21,experimental,139,0.2,1,5
0.614280000001658,180,0.2,19,V,1,0.843789999999106,accuracy,left,0.2,22,experimental,139,0.2,0,1
0.625895000004675,0,0.2,19,V,6,0.91812499999674,accuracy,right,0.2,23,experimental,139,0.2,1,6
0.864249999998603,180,0.2,19,V,6,0.708220000000205,accuracy,left,0.2,24,experimental,139,0.2,1,6
0.778454999999609,0,0.2,19,V,5,0.66144499999797,accuracy,right,0.2,25,experimental,139,0.2,1,5
0.650784999998286,0,0.2,19,V,5,0.961804999999236,accuracy,right,0.2,26,experimental,139,0.2,0,5
0.586049999998417,0,0.2,19,V,6,0.734664999996312,accuracy,right,0.2,27,experimental,139,0.2,1,6
1.02618999999668,0,0.2,19,V,4,0.889770000001416,accuracy,right,0.2,28,experimental,139,0.2,0,4
0.494689999999478,180,0.2,19,V,3,1.1735800000024,accuracy,left,0.2,29,experimental,139,0.2,0,3
0.708189999997616,180,0.2,19,V,6,0.856889999995474,accuracy,left,0.2,30,experimental,139,0.2,0,6
0.732105000002775,0,0.2,19,V,5,0.744019999998622,accuracy,right,0.2,31,experimental,139,0.2,0,5
0.671584999996237,180,0.2,19,V,5,1.02245499999868,accuracy,left,0.2,32,experimental,139,0.2,0,5
0.748824999995064,180,0.2,19,V,2,0.88673499999987,accuracy,left,0.2,33,experimental,139,0.2,0,2
0.632030000000261,0,0.2,19,V,4,0.691070000001229,accuracy,right,0.2,34,experimental,139,0.2,0,4
0.895589999999851,180,0.2,19,V,3,0.753279999997001,accuracy,left,0.2,35,experimental,139,0.2,1,3
0.52488500000583,180,0.2,19,V,1,0.847309999997262,accuracy,left,0.2,36,experimental,139,0.2,0,1
0.71665500000352,0,0.2,19,V,5,1.49020500000194,accuracy,right,0.2,37,experimental,139,0.2,0,5
0.90952000000095,180,0.2,19,V,5,0.964704999998678,accuracy,left,0.2,38,experimental,139,0.2,1,5
0.684784999997355,0,0.2,19,V,6,0.530854999997187,accuracy,right,0.2,39,experimental,139,0.2,0,6
0.733899999998976,180,0.2,19,V,6,0.659449999999255,accuracy,left,0.2,40,experimental,139,0.2,1,6
0.645434999998659,0,0.2,19,V,6,0.858605000000913,accuracy,right,0.2,41,experimental,139,0.2,0,6
1.0337699999949,0,0.2,19,V,5,0.90827999999607,accuracy,right,0.2,42,experimental,139,0.2,0,5
0.68405999999959,180,0.2,19,V,4,0.710455000000075,accuracy,left,0.2,43,experimental,139,0.2,1,4
1.42830999999586,0,0.2,19,V,6,0.76676500000013,accuracy,right,0.2,44,experimental,139,0.2,0,6
1.27210499999672,180,0.2,19,V,5,0.835999999995809,accuracy,left,0.2,45,experimental,139,0.2,1,5
1.25526000000536,180,0.2,19,V,4,0.923649999997113,accuracy,left,0.2,46,experimental,139,0.2,1,4
2.00125999999745,180,0.2,19,V,4,1.04863499999931,accuracy,left,0.2,47,experimental,139,0.2,1,4
3.44807000000589,0,0.2,19,V,5,1.51833999999473,accuracy,right,0.2,48,experimental,139,0.2,0,5
0.964280000000261,0,0.2,19,V,3,0.555945000000298,accuracy,right,0.2,49,experimental,139,0.2,0,3
0.915245000003837,180,0.2,19,V,4,7.0544749999973,accuracy,left,0.2,50,experimental,139,0.2,1,4
1.1640699999989,0,0.2,19,V,3,1.82330499999831,accuracy,right,0.2,51,experimental,139,0.2,0,3
0.802134999997914,180,0.2,19,V,3,3.03723000000184,accuracy,left,0.2,52,experimental,139,0.2,1,3
0.746414999993984,0,0.2,19,V,6,0.54939000000013,accuracy,right,0.2,53,experimental,139,0.2,0,6
0.817399999999907,180,0.2,19,V,5,0.736720000000671,accuracy,left,0.2,54,experimental,139,0.2,1,5
0.713020000002813,0,0.2,19,V,4,0.708295000003651,accuracy,right,0.2,55,experimental,139,0.2,0,4
0.647310000000056,0,0.2,19,V,3,0.808694999999832,accuracy,right,0.2,56,experimental,139,0.2,0,3
0.676980000004172,0,0.2,19,V,6,0.941180000001565,accuracy,right,0.2,57,experimental,139,0.2,0,6
0.618529999999795,180,0.2,19,V,5,0.744020000005607,accuracy,left,0.2,58,experimental,139,0.2,1,5
0.639795000002719,180,0.2,19,V,5,1.11757500000391,accuracy,left,0.2,59,experimental,139,0.2,1,5
0.551550000004005,180,0.2,19,V,5,2.809559999994,accuracy,left,0.2,60,experimental,139,0.2,1,5
0.682634999997448,180,0.2,19,V,5,0.699065000000875,speed,left,0.2,1,experimental,139,0.2,1,5
0.539199999999255,180,0.2,19,V,5,0.700725000002421,speed,left,0.2,2,experimental,139,0.2,1,5
0.571985000002664,180,0.2,19,V,6,0.678744999997783,speed,left,0.2,3,experimental,139,0.2,1,6
0.620849999999162,180,0.2,19,V,5,1.02736500000162,speed,left,0.2,4,experimental,139,0.2,1,5
0.53255999999959,0,0.2,19,V,5,1.08371500000032,speed,right,0.2,5,experimental,139,0.2,0,5
0.748664999999106,0,0.2,19,V,5,2.06270000000205,speed,right,0.2,6,experimental,139,0.2,1,5
0.529614999999292,0,0.2,19,V,5,6.11783499999763,speed,right,0.2,7,experimental,139,0.2,1,5
0.906609999998473,0,0.2,19,V,6,1.43074999999953,speed,right,0.2,8,experimental,139,0.2,1,6
0.676359999997541,0,0.2,19,V,6,1.15927000000421,speed,right,0.2,9,experimental,139,0.2,1,6
0.751225000000093,180,0.2,19,V,1,1.92611500000209,speed,left,0.2,10,experimental,139,0.2,0,1
0.654729999994393,0,0.2,19,V,6,1.45044000000041,speed,right,0.2,11,experimental,139,0.2,0,6
1.10925500000315,180,0.2,19,V,6,3.01502500000084,speed,left,0.2,12,experimental,139,0.2,0,6
0.83955000000447,0,0.2,19,V,5,2.17388999999827,speed,right,0.2,13,experimental,139,0.2,1,5
0.456430000005756,180,0.2,19,V,6,1.99171999999834,speed,left,0.2,14,experimental,139,0.2,0,6
0.64510499999579,0,0.2,19,V,1,1.25661500000535,speed,right,0.2,15,experimental,139,0.2,1,1
0.450245000000112,0,0.2,19,V,6,0.849750000001397,speed,right,0.2,16,experimental,139,0.2,0,6
0.716120000004768,180,0.2,19,V,4,1.26246499999985,speed,left,0.2,17,experimental,139,0.2,0,4
0.401964999997523,0,0.2,19,V,5,1.31571999999881,speed,right,0.2,18,experimental,139,0.2,1,5
0.515094999995548,180,0.2,19,V,5,0.955349999996368,speed,left,0.2,19,experimental,139,0.2,0,5
0.746429999999236,0,0.2,19,V,6,1.10516000000667,speed,right,0.2,20,experimental,139,0.2,1,6
0.750299999999814,180,0.2,19,V,3,1.16250500000035,speed,left,0.2,21,experimental,139,0.2,1,3
0.816224999994971,0,0.2,19,V,1,2.57414500000607,speed,right,0.2,22,experimental,139,0.2,1,1
0.610829999997746,180,0.2,19,V,6,0.67180999999959,speed,left,0.2,23,experimental,139,0.2,1,6
0.413390000001527,180,0.2,19,V,6,0.680209999998566,speed,left,0.2,24,experimental,139,0.2,0,6
0.788245000003371,180,0.2,19,V,6,1.96400999999605,speed,left,0.2,25,experimental,139,0.2,0,6
0.700400000001304,180,0.2,19,V,6,0.609464999994263,speed,left,0.2,26,experimental,139,0.2,0,6
0.731420000003651,180,0.2,19,V,6,0.684950000002515,speed,left,0.2,27,experimental,139,0.2,0,6
2.2049449999975,180,0.2,19,V,5,2.01534999999404,speed,left,0.2,28,experimental,139,0.2,0,5
1.79791999999713,0,0.2,19,V,4,0.800409999995958,speed,right,0.2,29,experimental,139,0.2,1,4
0.855395000006072,0,0.2,19,V,4,1.15377499999851,speed,right,0.2,30,experimental,139,0.2,0,4
1.00219500000123,180,0.2,19,V,6,0.748330000002403,speed,left,0.2,31,experimental,139,0.2,1,6
1.05213000000361,180,0.2,19,V,4,0.815054999999236,speed,left,0.2,32,experimental,139,0.2,1,4
0.471084999997634,0,0.2,19,V,2,1.29271499999566,speed,right,0.2,33,experimental,139,0.2,1,2
2.26693499999959,0,0.2,19,V,4,1.79492999999644,speed,right,0.2,34,experimental,139,0.2,0,4
0.72852000000421,0,0.2,19,V,5,1.63807500000251,speed,right,0.2,35,experimental,139,0.2,1,5
0.679179999999236,0,0.2,19,V,1,0.792365000001155,speed,right,0.2,36,experimental,139,0.2,0,1
0.898180000003893,0,0.2,19,V,6,1.97939999999618,speed,right,0.2,37,experimental,139,0.2,0,6
0.935019999997225,180,0.2,19,V,1,0.7468300000038,speed,left,0.2,38,experimental,139,0.2,1,1
0.58916999999946,0,0.2,19,V,2,0.748865000001155,speed,right,0.2,39,experimental,139,0.2,0,2
0.865704999996349,180,0.2,19,V,3,1.27997000000346,speed,left,0.2,40,experimental,139,0.2,1,3
1.16914499999955,0,0.2,19,V,1,0.893194999996573,speed,right,0.2,41,experimental,139,0.2,1,1
1.73504999999562,0,0.2,19,V,1,0.987659999998752,speed,right,0.2,42,experimental,139,0.2,0,1
0.787175000004936,180,0.2,19,V,1,0.737725000006147,speed,left,0.2,43,experimental,139,0.2,1,1
0.655904999999795,0,0.2,19,V,1,0.759664999997709,speed,right,0.2,44,experimental,139,0.2,0,1
0.835079999996815,180,0.2,19,V,3,0.914039999996312,speed,left,0.2,45,experimental,139,0.2,1,3
0.411610000002664,0,0.2,19,V,3,0.838009999999311,speed,right,0.2,46,experimental,139,0.2,0,3
0.67390000000177,180,0.2,19,V,3,0.970105000000447,speed,left,0.2,47,experimental,139,0.2,1,3
2.07688000000035,180,0.2,19,V,1,1.08879500000319,speed,left,0.2,48,experimental,139,0.2,1,1
0.636479999993462,180,0.2,19,V,6,1.3372900000033,speed,left,0.2,49,experimental,139,0.2,1,6
1.56143999999762,0,0.2,19,V,6,1.12235000000475,speed,right,0.2,50,experimental,139,0.2,0,6
0.848799999999814,180,0.2,19,V,6,0.531985000001267,speed,left,0.2,51,experimental,139,0.2,1,6
2.14645500000194,0,0.2,19,V,5,0.656060000000987,speed,right,0.2,52,experimental,139,0.2,0,5
0.75829500000691,0,0.2,19,V,4,0.838900000002701,speed,right,0.2,53,experimental,139,0.2,0,4
0.613750000004191,0,0.2,19,V,2,1.1795550000025,speed,right,0.2,54,experimental,139,0.2,0,2
0.653484999995213,180,0.2,19,V,6,0.772844999999739,speed,left,0.2,55,experimental,139,0.2,1,6
1.00675999999652,180,0.2,19,V,4,0.835030000002123,speed,left,0.2,56,experimental,139,0.2,1,4
0.68935999999661,180,0.2,19,V,6,0.51463000000501,speed,left,0.2,57,experimental,139,0.2,1,6
0.645635000000708,0,0.2,19,V,5,1.21322000000533,speed,right,0.2,58,experimental,139,0.2,0,5
0.337980000003707,0,0.2,19,V,5,1.07794999999879,speed,right,0.2,59,experimental,139,0.2,0,5
0.434194999994244,180,0.2,19,V,4,1.07714999999711,speed,left,0.2,60,experimental,139,0.2,1,4
0.764410000003409,180,0.2,19,V,6,1.0906650000033,accuracy,left,0.2,1,experimental,139,0.2,1,6
0.583245000001509,0,0.2,19,V,5,0.757159999994095,accuracy,right,0.2,2,experimental,139,0.2,1,5
0.588700000000652,180,0.2,19,V,4,0.760000000001863,accuracy,left,0.2,3,experimental,139,0.2,1,4
0.682594999998342,180,0.2,19,V,4,0.672324999999721,accuracy,left,0.2,4,experimental,139,0.2,1,4
0.560400000001769,180,0.2,19,V,5,0.860639999999199,accuracy,left,0.2,5,experimental,139,0.2,1,5
0.518924999996554,0,0.2,19,V,6,0.794659999999683,accuracy,right,0.2,6,experimental,139,0.2,1,6
1.67818999999901,0,0.2,19,V,5,1.11290499999421,accuracy,right,0.2,7,experimental,139,0.2,1,5
0.818149999998976,180,0.2,19,V,4,1.23408499999624,accuracy,left,0.2,8,experimental,139,0.2,0,4
1.48618500000145,0,0.2,19,V,6,0.962525000002701,accuracy,right,0.2,9,experimental,139,0.2,0,6
0.808564999999479,0,0.2,19,V,5,1.42794499999611,accuracy,right,0.2,10,experimental,139,0.2,1,5
0.515214999999385,180,0.2,19,V,6,1.1299849999994,accuracy,left,0.2,11,experimental,139,0.2,0,6
0.755324999998324,0,0.2,19,V,6,1.23988500000257,accuracy,right,0.2,12,experimental,139,0.2,1,6
0.612955000004266,180,0.2,19,V,5,1.23586000000034,accuracy,left,0.2,13,experimental,139,0.2,0,5
0.800900000002235,180,0.2,19,V,4,1.52557499999925,accuracy,left,0.2,14,experimental,139,0.2,1,4
0.519580000000075,0,0.2,19,V,5,1.18544499999564,accuracy,right,0.2,15,experimental,139,0.2,1,5
0.539404999995604,180,0.2,19,V,6,1.27315000000084,accuracy,left,0.2,16,experimental,139,0.2,0,6
0.608860000000335,0,0.2,19,V,5,1.46321499999613,accuracy,right,0.2,17,experimental,139,0.2,1,5
0.594010000000708,0,0.2,19,V,4,1.30768999999436,accuracy,right,0.2,18,experimental,139,0.2,1,4
0.601920000000857,180,0.2,19,V,6,1.29400000000186,accuracy,left,0.2,19,experimental,139,0.2,1,6
0.546885000003502,180,0.2,19,V,5,1.14887499999907,accuracy,left,0.2,20,experimental,139,0.2,0,5
0.596825000000652,0,0.2,19,V,4,1.42330000000214,accuracy,right,0.2,21,experimental,139,0.2,1,4
0.640910000002012,0,0.2,19,V,5,1.34474999999674,accuracy,right,0.2,22,experimental,139,0.2,1,5
0.498639999997802,180,0.2,19,V,4,1.23453999999771,accuracy,left,0.2,23,experimental,139,0.2,0,4
0.525135000003502,0,0.2,19,V,4,1.35275499999989,accuracy,right,0.2,24,experimental,139,0.2,1,4
0.729260000000242,180,0.2,19,V,4,1.13076499999454,accuracy,left,0.2,25,experimental,139,0.2,0,4
1.01468500000145,180,0.2,19,V,4,1.23268000000063,accuracy,left,0.2,26,experimental,139,0.2,0,4
0.609210000002291,180,0.2,19,V,2,1.04778999999678,accuracy,left,0.2,27,experimental,139,0.2,1,2
0.659124999998603,0,0.2,19,V,5,1.17295999999624,accuracy,right,0.2,28,experimental,139,0.2,1,5
2.69898500000266,180,0.2,19,V,4,1.26350499999523,accuracy,left,0.2,29,experimental,139,0.2,0,4
-0.001,0,0.2,19,V,4,2.25566499999678,accuracy,right,0.2,30,experimental,139,0.2,0,4
0.746894999996759,0,0.2,19,V,2,1.63018000000017,accuracy,right,0.2,31,experimental,139,0.2,1,2
0.725044999998994,180,0.2,19,V,4,0.674890000001993,accuracy,left,0.2,32,experimental,139,0.2,0,4
0.528639999996405,0,0.2,19,V,5,1.02465999999549,accuracy,right,0.2,33,experimental,139,0.2,0,5
0.602439999994822,0,0.2,19,V,4,0.50458000000054,accuracy,right,0.2,34,experimental,139,0.2,1,4
0.627549999997485,180,0.2,19,V,3,0.672884999999776,accuracy,left,0.2,35,experimental,139,0.2,1,3
0.862175000002142,0,0.2,19,V,5,0.545125000003725,accuracy,right,0.2,36,experimental,139,0.2,0,5
0.640584999993444,0,0.2,19,V,5,0.733589999996126,accuracy,right,0.2,37,experimental,139,0.2,1,5
0.79976999999769,0,0.2,19,V,3,0.688030000004452,accuracy,right,0.2,38,experimental,139,0.2,1,3
0.653214999998454,0,0.2,19,V,1,0.823494999996852,accuracy,right,0.2,39,experimental,139,0.2,1,1
0.639824999998324,180,0.2,19,V,2,0.627565000002738,accuracy,left,0.2,40,experimental,139,0.2,0,2
1.28923499999661,0,0.2,19,V,2,0.783080000001006,accuracy,right,0.2,41,experimental,139,0.2,1,2
0.736734999998473,0,0.2,19,V,4,0.498025000000838,accuracy,right,0.2,42,experimental,139,0.2,1,4
0.711389999996405,180,0.2,19,V,2,0.870294999993406,accuracy,left,0.2,43,experimental,139,0.2,0,2
1.17129500000039,0,0.2,19,V,5,0.882040000004228,accuracy,right,0.2,44,experimental,139,0.2,1,5
2.00587000000058,180,0.2,19,V,5,0.520895000001416,accuracy,left,0.2,45,experimental,139,0.2,1,5
0.633139999997802,180,0.2,19,V,3,0.50956500000041,accuracy,left,0.2,46,experimental,139,0.2,0,3
0.711640000001062,180,0.2,19,V,4,0.538545000003185,accuracy,left,0.2,47,experimental,139,0.2,0,4
1.65355999999866,180,0.2,19,V,4,1.90684000000311,accuracy,left,0.2,48,experimental,139,0.2,1,4
1.88825500000501,180,0.2,19,V,1,0.965159999999683,accuracy,left,0.2,49,experimental,139,0.2,1,1
1.09766500000143,180,0.2,19,V,2,0.677169999995269,accuracy,left,0.2,50,experimental,139,0.2,0,2
0.775839999994729,0,0.2,19,V,5,0.922900000005029,accuracy,right,0.2,51,experimental,139,0.2,0,5
0.784850000003818,0,0.2,19,V,3,1.00105999999493,accuracy,right,0.2,52,experimental,139,0.2,0,3
0.843150000000838,180,0.2,19,V,5,1.15279500000179,accuracy,left,0.2,53,experimental,139,0.2,1,5
0.76317999999458,0,0.2,19,V,6,0.951214999993797,accuracy,right,0.2,54,experimental,139,0.2,0,6
0.796150000001769,180,0.2,19,V,4,0.766389999997336,accuracy,left,0.2,55,experimental,139,0.2,1,4
0.734570000000764,0,0.2,19,V,3,0.683075000000652,accuracy,right,0.2,56,experimental,139,0.2,0,3
0.78362499999674,180,0.2,19,V,5,0.692630000005011,accuracy,left,0.2,57,experimental,139,0.2,1,5
1.24597999999998,0,0.2,19,V,5,1.40175499999896,accuracy,right,0.2,58,experimental,139,0.2,0,5
1.18175000000373,0,0.2,19,V,5,1.91193499999633,accuracy,right,0.2,59,experimental,139,0.2,0,5
1.30779500000086,180,0.2,19,V,6,0.9094199999962,accuracy,left,0.2,60,experimental,139,0.2,1,6
0.520199999999255,180,0.2,19,V,5,0.729914999996312,speed,left,0.2,1,experimental,139,0.2,1,5
0.384409999998752,180,0.2,19,V,4,1.4532499999986,speed,left,0.2,2,experimental,139,0.2,1,4
0.920799999999814,180,0.2,19,V,4,0.836874999993946,speed,left,0.2,3,experimental,139,0.2,1,4
0.47071000000136,0,0.2,19,V,5,1.01045500000333,speed,right,0.2,4,experimental,139,0.2,0,5
0.501629999998957,180,0.2,19,V,1,0.772844999999274,speed,left,0.2,5,experimental,139,0.2,0,1
0.985184999997728,0,0.2,19,V,1,1.0219700000016,speed,right,0.2,6,experimental,139,0.2,1,1
0.597045000002254,0,0.2,19,V,5,0.609259999997448,speed,right,0.2,7,experimental,139,0.2,0,5
0.86832500000298,0,0.2,19,V,4,1.77984499999741,speed,right,0.2,8,experimental,139,0.2,0,4
0.457000000001863,180,0.2,19,V,4,1.14352999999374,speed,left,0.2,9,experimental,139,0.2,1,4
0.524904999998398,180,0.2,19,V,4,0.678720000003465,speed,left,0.2,10,experimental,139,0.2,1,4
0.704695000000298,0,0.2,19,V,4,1.03969499999937,speed,right,0.2,11,experimental,139,0.2,0,4
0.586190000001807,0,0.2,19,V,5,0.949875000006054,speed,right,0.2,12,experimental,139,0.2,0,5
0.639045000003651,0,0.2,19,V,5,0.905499999993481,speed,right,0.2,13,experimental,139,0.2,0,5
0.683664999996778,180,0.2,19,V,4,0.773020000000484,speed,left,0.2,14,experimental,139,0.2,1,4
0.667995000003837,0,0.2,19,V,4,0.808534999996424,speed,right,0.2,15,experimental,139,0.2,1,4
0.782374999995343,180,0.2,19,V,4,0.912524999999441,speed,left,0.2,16,experimental,139,0.2,1,4
0.601630000004545,180,0.2,19,V,5,0.810245000000577,speed,left,0.2,17,experimental,139,0.2,1,5
0.567495000002906,180,0.2,19,V,5,0.80860999999987,speed,left,0.2,18,experimental,139,0.2,1,5
0.527764999999199,0,0.2,19,V,6,0.665325000001583,speed,right,0.2,19,experimental,139,0.2,1,6
0.55851000000257,180,0.2,19,V,6,0.634744999995921,speed,left,0.2,20,experimental,139,0.2,0,6
0.556700000000652,0,0.2,19,V,5,0.779544999997597,speed,right,0.2,21,experimental,139,0.2,0,5
0.458630000001285,0,0.2,19,V,6,0.885950000003446,speed,right,0.2,22,experimental,139,0.2,0,6
0.607749999995343,0,0.2,19,V,5,0.688384999994189,speed,right,0.2,23,experimental,139,0.2,0,5
0.451199999995995,180,0.2,19,V,5,0.689109999999404,speed,left,0.2,24,experimental,139,0.2,0,5
0.477324999999721,0,0.2,19,V,5,0.818064999999478,speed,right,0.2,25,experimental,139,0.2,0,5
0.64138500000257,180,0.2,19,V,6,0.870469999994151,speed,left,0.2,26,experimental,139,0.2,0,6
0.451965000000317,180,0.2,19,V,6,0.58697000000393,speed,left,0.2,27,experimental,139,0.2,0,6
0.568469999998342,180,0.2,19,V,4,1.01839499999909,speed,left,0.2,28,experimental,139,0.2,1,4
0.52278500000108,180,0.2,19,V,6,0.564760000001173,speed,left,0.2,29,experimental,139,0.2,0,6
0.51131999999797,180,0.2,19,V,6,0.632194999998435,speed,left,0.2,30,experimental,139,0.2,1,6
0.810134999999776,0,0.2,19,V,5,0.670960000002757,speed,right,0.2,31,experimental,139,0.2,1,5
0.767305000001565,0,0.2,19,V,5,1.55828499999922,speed,right,0.2,32,experimental,139,0.2,0,5
0.462175000000745,0,0.2,19,V,6,0.737979999998119,speed,right,0.2,33,experimental,139,0.2,1,6
0.424394999994431,180,0.2,19,V,5,0.694855000001844,speed,left,0.2,34,experimental,139,0.2,1,5
0.639904999996535,0,0.2,19,V,2,0.972890000004787,speed,right,0.2,35,experimental,139,0.2,1,2
0.49923999999743,0,0.2,19,V,5,0.693769999998156,speed,right,0.2,36,experimental,139,0.2,0,5
0.907905000000261,0,0.2,19,V,4,0.568314999996684,speed,right,0.2,37,experimental,139,0.2,1,4
0.919504999998026,180,0.2,19,V,1,0.592660000002012,speed,left,0.2,38,experimental,139,0.2,0,1
0.945500000001397,0,0.2,19,V,2,0.599560000002384,speed,right,0.2,39,experimental,139,0.2,1,2
0.837254999998491,180,0.2,19,V,5,0.839619999998715,speed,left,0.2,40,experimental,139,0.2,0,5
0.941684999997728,180,0.2,19,V,1,1.24668000000389,speed,left,0.2,41,experimental,139,0.2,0,1
0.57733500000136,180,0.2,19,V,5,0.477049999994226,speed,left,0.2,42,experimental,139,0.2,1,5
1.29219000000041,180,0.2,19,V,4,0.435969999998342,speed,left,0.2,43,experimental,139,0.2,1,4
0.621679999996442,180,0.2,19,V,4,0.459370000003837,speed,left,0.2,44,experimental,139,0.2,1,4
0.955374999997672,0,0.2,19,V,2,2.61801500000013,speed,right,0.2,45,experimental,139,0.2,0,2
0.762424999993294,0,0.2,19,V,4,0.603320000001695,speed,right,0.2,46,experimental,139,0.2,0,4
0.919034999998752,0,0.2,19,V,4,1.9456350000035,speed,right,0.2,47,experimental,139,0.2,0,4
0.700644999996759,0,0.2,19,V,2,1.56410499999765,speed,right,0.2,48,experimental,139,0.2,0,2
0.647279999997467,0,0.2,19,V,5,0.55361499999743,speed,right,0.2,49,experimental,139,0.2,0,5
0.535485000000335,0,0.2,19,V,4,0.5031699999962,speed,right,0.2,50,experimental,139,0.2,0,4
0.522514999996871,0,0.2,19,V,4,0.913814999999944,speed,right,0.2,51,experimental,139,0.2,0,4
0.765200000001583,180,0.2,19,V,3,0.851254999993835,speed,left,0.2,52,experimental,139,0.2,0,3
0.817835000001825,180,0.2,19,V,4,2.69251000000071,speed,left,0.2,53,experimental,139,0.2,1,4
0.667034999998752,0,0.2,19,V,4,1.24442999999877,speed,right,0.2,54,experimental,139,0.2,0,4
1.21942500000261,180,0.2,19,V,2,0.864705000000075,speed,left,0.2,55,experimental,139,0.2,1,2
0.530924999999348,180,0.2,19,V,5,0.661960000005085,speed,left,0.2,56,experimental,139,0.2,1,5
0.508249999998603,0,0.2,19,V,6,0.636315000003669,speed,right,0.2,57,experimental,139,0.2,1,6
0.841939999998547,180,0.2,19,V,4,0.699860000000801,speed,left,0.2,58,experimental,139,0.2,1,4
